Date,Adj Close,Close,High,Low,Open,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,PivotHigh,PivotLow,HH,HL,LH,LL,Structure,Trend,Market_Control,EMA50,EMA200,HTF_Bias,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star,Previous_Trend,Trend_Reversal,Pattern_Context,Reversal_Confirmed
2025-10-31,1479.56,1486.4,1497.5,1482.3,1490.4,8758053,4.0,15.2,7.1,4.1,0.2632,0.4671,0.2697,,,False,False,False,False,,Uptrend,Buyers,1416.77,1387.11,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-11-03,1477.87,1484.7,1495.0,1479.3,1486.0,8452085,1.3,15.7,9.0,5.4,0.0828,0.5732,0.3439,,,False,False,False,False,,Uptrend,Buyers,1419.43,1388.08,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2025-11-04,1466.32,1473.1,1492.8,1470.1,1483.9,10007806,10.8,22.7,8.9,3.0,0.4758,0.3921,0.1322,,1470.1,False,True,False,False,HL,Uptrend,Buyers,1421.54,1388.92,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-06,1489.21,1496.1,1501.6,1476.2,1484.0,16772678,12.1,25.4,5.5,7.8,0.4764,0.2165,0.3071,,,False,False,False,False,,Uptrend,Buyers,1424.46,1389.99,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-07,1471.2,1478.0,1498.4,1475.9,1494.6,7821765,16.6,22.5,3.8,2.1,0.7378,0.1689,0.0933,,,False,False,False,False,,Uptrend,Buyers,1426.56,1390.87,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-10,1482.45,1489.3,1501.0,1475.5,1477.9,7068438,11.4,25.5,11.7,2.4,0.4471,0.4588,0.0941,,,False,False,False,False,,Uptrend,Buyers,1429.02,1391.84,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-11,1486.53,1493.4,1498.8,1480.2,1497.0,7127506,3.6,18.6,1.8,13.2,0.1935,0.0968,0.7097,,,False,False,False,False,,Uptrend,Buyers,1431.55,1392.86,Bullish,1,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-12,1504.54,1511.5,1524.7,1500.0,1505.0,12384459,6.5,24.7,13.2,5.0,0.2632,0.5344,0.2024,,,False,False,False,False,,Uptrend,Buyers,1434.68,1394.04,Bullish,0,1,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-13,1503.95,1510.9,1522.1,1506.8,1515.0,7196443,4.1,15.3,7.1,4.1,0.268,0.4641,0.268,,,False,False,False,False,,Uptrend,Buyers,1437.67,1395.2,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-14,1511.91,1518.9,1520.9,1505.5,1505.5,7682823,13.4,15.4,2.0,0.0,0.8701,0.1299,0.0,,,False,False,False,False,,Uptrend,Buyers,1440.86,1396.43,Bullish,0,0,0,1,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-17,1511.31,1518.3,1523.7,1511.5,1520.9,5871416,2.6,12.2,2.8,6.8,0.2131,0.2295,0.5574,,,False,False,False,False,,Uptrend,Buyers,1443.89,1397.64,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-18,1512.41,1519.4,1527.8,1510.5,1521.7,11045042,2.3,17.3,6.1,8.9,0.1329,0.3526,0.5145,,,False,False,False,False,,Uptrend,Buyers,1446.85,1398.85,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-11-19,1511.91,1518.9,1522.3,1512.0,1517.4,5692366,1.5,10.3,3.4,5.4,0.1456,0.3301,0.5243,,,False,False,False,False,,Uptrend,Buyers,1449.68,1400.05,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2025-11-20,1541.97,1549.1,1550.9,1526.7,1530.0,18171724,19.1,24.2,1.8,3.3,0.7893,0.0744,0.1364,,,False,False,False,False,,Uptrend,Buyers,1453.58,1401.53,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2025-11-21,1539.48,1546.6,1557.8,1540.1,1541.0,9615271,5.6,17.7,11.2,0.9,0.3164,0.6328,0.0508,,,False,False,False,False,,Uptrend,Buyers,1457.23,1402.97,Bullish,0,1,0,0,0,1,0,0,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-11-24,1528.83,1535.9,1550.0,1531.8,1550.0,18433951,14.1,18.2,0.0,4.1,0.7747,0.0,0.2253,,,False,False,False,False,,Uptrend,Buyers,1460.31,1404.3,Bullish,0,0,0,0,1,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-11-25,1532.61,1539.7,1559.6,1525.1,1535.9,15033482,3.8,34.5,19.9,10.8,0.1101,0.5768,0.313,,,False,False,False,False,,Uptrend,Buyers,1463.42,1405.64,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-26,1562.67,1569.9,1571.6,1540.5,1542.3,14054299,27.6,31.1,1.7,1.8,0.8875,0.0547,0.0579,,,False,False,False,False,,Uptrend,Buyers,1467.6,1407.28,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2025-11-27,1556.2,1563.4,1575.5,1556.0,1575.0,9794643,11.6,19.5,0.5,7.4,0.5949,0.0256,0.3795,,,False,False,False,False,,Uptrend,Buyers,1471.36,1408.83,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-11-28,1560.29,1567.5,1581.3,1563.0,1568.0,8959508,0.5,18.3,13.3,4.5,0.0273,0.7268,0.2459,1581.3,,True,False,False,False,HH,Uptrend,Buyers,1475.13,1410.41,Bullish,0,0,1,0,0,0,0,1,Uptrend,No Reversal,Market Indecision,No
2025-12-01,1558.89,1566.1,1577.5,1563.6,1575.0,8920233,8.9,13.9,2.5,2.5,0.6403,0.1799,0.1799,,,False,False,False,False,,Uptrend,Buyers,1478.69,1411.96,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-02,1539.18,1546.3,1567.5,1542.0,1561.1,11389150,14.8,25.5,6.4,4.3,0.5804,0.251,0.1686,,,False,False,False,False,,Uptrend,Buyers,1481.35,1413.3,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-03,1531.72,1538.8,1552.4,1533.0,1545.2,6090883,6.4,19.4,7.2,5.8,0.3299,0.3711,0.299,,,False,False,False,False,,Uptrend,Buyers,1483.6,1414.55,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-04,1528.53,1535.6,1560.5,1517.6,1536.0,11867930,0.4,42.9,24.5,18.0,0.0093,0.5711,0.4196,,1517.6,False,True,False,False,HL,Uptrend,Buyers,1485.64,1415.75,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2025-12-05,1533.51,1540.6,1545.8,1520.6,1530.4,10183266,10.2,25.2,5.2,9.8,0.4048,0.2063,0.3889,,,False,False,False,False,,Uptrend,Buyers,1487.79,1416.99,Bullish,0,0,0,1,0,0,1,0,Uptrend,No Reversal,No Context,No
2025-12-08,1535.9,1543.0,1551.0,1535.0,1539.2,11301491,3.8,16.0,8.0,4.2,0.2375,0.5,0.2625,,,False,False,False,False,,Uptrend,Buyers,1489.96,1418.25,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-09,1522.36,1529.4,1542.5,1520.1,1540.3,11503971,10.9,22.4,2.2,9.3,0.4866,0.0982,0.4152,,,False,False,False,False,,Uptrend,Buyers,1491.5,1419.35,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-12-10,1529.83,1536.9,1547.5,1531.4,1534.0,7991629,2.9,16.1,10.6,2.6,0.1801,0.6584,0.1615,,,False,False,False,False,,Uptrend,Buyers,1493.29,1420.52,Bullish,0,1,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-11,1537.89,1545.0,1550.0,1524.0,1536.9,4706197,8.1,26.0,5.0,12.9,0.3115,0.1923,0.4962,,,False,False,False,False,,Uptrend,Buyers,1495.31,1421.76,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2025-12-12,1549.34,1556.5,1559.8,1546.1,1550.8,5106655,5.7,13.7,3.3,4.7,0.4161,0.2409,0.3431,,,False,False,False,False,,Uptrend,Buyers,1497.71,1423.1,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-15,1549.04,1556.2,1558.6,1546.5,1551.2,5774543,5.0,12.1,2.4,4.7,0.4132,0.1983,0.3884,,,False,False,False,False,,Uptrend,Buyers,1500.01,1424.43,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-16,1535.2,1542.3,1551.7,1538.8,1545.0,11731856,2.7,12.9,6.7,3.5,0.2093,0.5194,0.2713,,,False,False,False,False,,Uptrend,Buyers,1501.66,1425.6,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-12-17,1537.29,1544.4,1550.0,1539.3,1550.0,7116649,5.6,10.7,0.0,5.1,0.5234,0.0,0.4766,,,False,False,False,False,,Uptrend,Buyers,1503.34,1426.78,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2025-12-18,1537.29,1544.4,1551.5,1535.2,1535.2,6580829,9.2,16.3,7.1,0.0,0.5644,0.4356,0.0,,,False,False,False,False,,Uptrend,Buyers,1504.95,1427.95,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-19,1557.9,1565.1,1574.2,1551.0,1554.4,13937275,10.7,23.2,9.1,3.4,0.4612,0.3922,0.1466,,,False,False,False,False,,Uptrend,Buyers,1507.31,1429.32,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-22,1568.15,1575.4,1577.5,1565.3,1573.5,10184852,1.9,12.2,2.1,8.2,0.1557,0.1721,0.6721,,,False,False,False,False,,Uptrend,Buyers,1509.98,1430.77,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2025-12-23,1563.47,1570.7,1580.9,1568.1,1580.9,7506564,10.2,12.8,0.0,2.6,0.7969,0.0,0.2031,1580.9,,False,False,True,False,LH,Downtrend,Sellers,1512.36,1432.16,Bullish,0,0,0,0,1,0,0,1,Uptrend,Bearish Reversal,Bearish Pattern in Uptrend,Yes
2025-12-24,1551.03,1558.2,1575.7,1553.6,1572.7,8815745,14.5,22.1,3.0,4.6,0.6561,0.1357,0.2081,,,False,False,False,False,,Downtrend,Sellers,1514.16,1433.42,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2025-12-26,1552.02,1559.2,1561.0,1554.3,1554.7,2311495,4.5,6.7,1.8,0.4,0.6716,0.2687,0.0597,,,False,False,False,False,,Downtrend,Sellers,1515.93,1434.67,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2025-12-29,1538.49,1545.6,1558.1,1543.6,1554.9,5972105,9.3,14.5,3.2,2.0,0.6414,0.2207,0.1379,,,False,False,False,False,,Downtrend,Sellers,1517.09,1435.77,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2025-12-30,1532.71,1539.8,1553.6,1537.8,1547.0,8815884,7.2,15.8,6.6,2.0,0.4557,0.4177,0.1266,,,False,False,False,False,,Downtrend,Sellers,1517.98,1436.81,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2025-12-31,1563.17,1570.4,1577.0,1541.0,1541.0,5771830,29.4,36.0,6.6,0.0,0.8167,0.1833,0.0,,,False,False,False,False,,Downtrend,Sellers,1520.04,1438.14,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-01-01,1568.35,1575.6,1592.5,1571.1,1573.7,6408128,1.9,21.4,16.9,2.6,0.0888,0.7897,0.1215,,,False,False,False,False,,Downtrend,Sellers,1522.21,1439.5,Bullish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2026-01-02,1584.97,1592.3,1594.6,1578.2,1580.0,6602230,12.3,16.4,2.3,1.8,0.75,0.1402,0.1098,,,False,False,False,False,,Downtrend,Sellers,1524.96,1441.02,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-01-05,1570.84,1578.1,1611.8,1575.3,1593.0,8704973,14.9,36.5,18.8,2.8,0.4082,0.5151,0.0767,1611.8,,True,False,False,False,HH,Uptrend,Buyers,1527.05,1442.39,Bullish,0,0,0,0,1,0,0,0,Downtrend,Bullish Reversal,No Context,No
2026-01-06,1500.66,1507.6,1569.0,1496.3,1569.0,27417125,61.4,72.7,0.0,11.3,0.8446,0.0,0.1554,,,False,False,False,False,,Uptrend,Buyers,1526.28,1443.04,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-07,1497.28,1504.2,1520.0,1498.0,1510.0,11199340,5.8,22.0,10.0,6.2,0.2636,0.4545,0.2818,,,False,False,False,False,,Uptrend,Buyers,1525.42,1443.65,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-08,1463.83,1470.6,1503.9,1468.8,1500.0,16518684,29.4,35.1,3.9,1.8,0.8376,0.1111,0.0513,,,False,False,False,False,,Uptrend,Buyers,1523.27,1443.91,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-09,1468.51,1475.3,1479.9,1465.0,1465.0,8335311,10.3,14.9,4.6,0.0,0.6913,0.3087,0.0,,,False,False,False,False,,Uptrend,Buyers,1521.39,1444.23,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-12,1476.37,1483.2,1485.3,1451.0,1475.3,8883745,7.9,34.3,2.1,24.3,0.2303,0.0612,0.7085,,,False,False,False,False,,Uptrend,Buyers,1519.89,1444.61,Bullish,1,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2026-01-13,1446.11,1452.8,1485.8,1444.7,1485.0,13499760,32.2,41.1,0.8,8.1,0.7835,0.0195,0.1971,,,False,False,False,False,,Uptrend,Buyers,1517.26,1444.69,Bullish,0,0,0,0,1,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2026-01-14,1452.09,1458.8,1467.0,1440.2,1444.0,8321764,14.8,26.8,8.2,3.8,0.5522,0.306,0.1418,,,False,False,False,False,,Uptrend,Buyers,1514.97,1444.84,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-15,1452.09,1458.8,1458.8,1458.8,1458.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,,Uptrend,Buyers,1512.76,1444.97,Bullish,1,1,1,0,0,1,0,0,Uptrend,No Reversal,Market Indecision,No
2026-01-16,1451.19,1457.9,1480.0,1455.1,1458.8,17167161,0.9,24.9,21.2,2.8,0.0361,0.8514,0.1124,,,False,False,False,False,,Uptrend,Buyers,1510.61,1445.1,Bullish,0,0,1,0,0,0,0,1,Uptrend,No Reversal,Market Indecision,No
2026-01-19,1407.09,1413.6,1450.6,1403.3,1450.6,20392765,37.0,47.3,0.0,10.3,0.7822,0.0,0.2178,,,False,False,False,False,,Uptrend,Buyers,1506.81,1444.79,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-20,1387.58,1394.0,1416.0,1390.0,1410.7,13189498,16.7,26.0,5.3,4.0,0.6423,0.2038,0.1538,,,False,False,False,False,,Uptrend,Buyers,1502.38,1444.28,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-21,1398.14,1404.6,1412.9,1373.0,1389.5,17352720,15.1,39.9,8.3,16.5,0.3784,0.208,0.4135,,,False,False,False,False,,Uptrend,Buyers,1498.55,1443.89,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2026-01-22,1396.05,1402.5,1419.5,1395.0,1410.1,15721693,7.6,24.5,9.4,7.5,0.3102,0.3837,0.3061,,,False,False,False,False,,Uptrend,Buyers,1494.78,1443.48,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-23,1379.72,1386.1,1407.0,1381.0,1401.8,9837802,15.7,26.0,5.2,5.1,0.6038,0.2,0.1962,,,False,False,False,False,,Uptrend,Buyers,1490.52,1442.91,Bullish,0,0,0,0,0,0,0,1,Uptrend,No Reversal,Bearish Pattern in Uptrend,No
2026-01-27,1374.15,1380.5,1391.6,1368.0,1380.0,26302396,0.5,23.6,11.1,12.0,0.0212,0.4703,0.5085,,,False,False,False,False,,Uptrend,Buyers,1486.21,1442.29,Bullish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2026-01-28,1390.27,1396.7,1409.9,1384.9,1385.0,11121657,11.7,25.0,13.2,0.1,0.468,0.528,0.004,,,False,False,False,False,,Uptrend,Buyers,1482.7,1441.83,Bullish,0,0,0,0,0,0,1,0,Uptrend,No Reversal,No Context,No
2026-01-29,1384.6,1391.0,1402.9,1384.0,1402.9,20846683,11.9,18.9,0.0,7.0,0.6296,0.0,0.3704,,,False,False,False,False,,Uptrend,Buyers,1479.1,1441.33,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-01-30,1388.98,1395.4,1398.0,1378.5,1382.6,11239835,12.8,19.5,2.6,4.1,0.6564,0.1333,0.2103,,,False,False,False,False,,Uptrend,Buyers,1475.82,1440.87,Bullish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-02-02,1384.0,1390.4,1392.9,1335.5,1340.0,15711165,50.4,57.4,2.5,4.5,0.878,0.0436,0.0784,,1335.5,False,False,False,True,LL,Downtrend,Sellers,1472.47,1440.37,Bullish,0,0,0,0,0,0,0,0,Uptrend,Bearish Reversal,No Context,No
2026-02-03,1430.49,1437.1,1489.5,1430.2,1473.9,25456171,36.8,59.3,15.6,6.9,0.6206,0.2631,0.1164,1489.5,,False,False,True,False,LH,Downtrend,Sellers,1471.08,1440.33,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-04,1450.1,1456.8,1464.0,1440.3,1444.0,8333387,12.8,23.7,7.2,3.7,0.5401,0.3038,0.1561,,,False,False,False,False,,Downtrend,Sellers,1470.52,1440.5,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-05,1436.76,1443.4,1461.5,1439.5,1457.0,11763658,13.6,22.0,4.5,3.9,0.6182,0.2045,0.1773,,,False,False,False,False,,Downtrend,Sellers,1469.46,1440.53,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-06,1444.12,1450.8,1452.8,1433.5,1441.5,8277304,9.3,19.3,2.0,8.0,0.4819,0.1036,0.4145,,,False,False,False,False,,Downtrend,Sellers,1468.73,1440.63,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-09,1454.87,1461.6,1465.9,1453.0,1458.0,5775864,3.6,12.9,4.3,5.0,0.2791,0.3333,0.3876,,,False,False,False,False,,Downtrend,Sellers,1468.45,1440.84,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-02-10,1451.79,1458.5,1471.0,1452.2,1471.0,10259630,12.5,18.8,0.0,6.3,0.6649,0.0,0.3351,,,False,False,False,False,,Downtrend,Sellers,1468.06,1441.01,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2026-02-11,1461.94,1468.7,1470.0,1453.6,1459.6,7106877,9.1,16.4,1.3,6.0,0.5549,0.0793,0.3659,,,False,False,False,False,,Downtrend,Sellers,1468.08,1441.29,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-12,1442.23,1448.9,1473.0,1445.5,1470.0,11135399,21.1,27.5,3.0,3.4,0.7673,0.1091,0.1236,1473.0,,False,False,True,False,LH,Downtrend,Sellers,1467.33,1441.36,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-13,1413.07,1419.6,1450.7,1416.3,1445.5,10755693,25.9,34.4,5.2,3.3,0.7529,0.1512,0.0959,,,False,False,False,False,,Downtrend,Sellers,1465.46,1441.15,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-16,1430.49,1437.1,1439.6,1409.3,1420.1,5896514,17.0,30.3,2.5,10.8,0.5611,0.0825,0.3564,,,False,False,False,False,,Downtrend,Sellers,1464.35,1441.11,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-17,1416.45,1423.0,1431.8,1418.6,1431.1,10731630,8.1,13.2,0.7,4.4,0.6136,0.053,0.3333,,,False,False,False,False,,Downtrend,Sellers,1462.72,1440.93,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-18,1434.67,1441.3,1442.1,1419.2,1427.0,5521096,14.3,22.9,0.8,7.8,0.6245,0.0349,0.3406,,,False,False,False,False,,Downtrend,Sellers,1461.88,1440.93,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-19,1403.01,1409.5,1443.0,1400.0,1443.0,11884664,33.5,43.0,0.0,9.5,0.7791,0.0,0.2209,,,False,False,False,False,,Downtrend,Sellers,1459.83,1440.62,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-20,1412.87,1419.4,1427.4,1406.1,1409.5,8177670,9.9,21.3,8.0,3.4,0.4648,0.3756,0.1596,,,False,False,False,False,,Downtrend,Sellers,1458.24,1440.41,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-23,1421.43,1428.0,1434.9,1418.3,1425.0,7758856,3.0,16.6,6.9,6.7,0.1807,0.4157,0.4036,,,False,False,False,False,,Downtrend,Sellers,1457.06,1440.28,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-02-24,1422.22,1428.8,1433.3,1415.0,1425.3,12529409,3.5,18.3,4.5,10.3,0.1913,0.2459,0.5628,,,False,False,False,False,,Downtrend,Sellers,1455.95,1440.17,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-25,1392.06,1398.5,1440.5,1393.5,1435.0,10728792,36.5,47.0,5.5,5.0,0.7766,0.117,0.1064,,,False,False,False,False,,Downtrend,Sellers,1453.7,1439.76,Bullish,0,0,0,0,1,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-26,1400.33,1406.8,1412.9,1391.9,1398.5,16683858,8.3,21.0,6.1,6.6,0.3952,0.2905,0.3143,,,False,False,False,False,,Downtrend,Sellers,1451.86,1439.43,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-02-27,1387.48,1393.9,1410.4,1388.1,1398.0,12031440,4.1,22.3,12.4,5.8,0.1839,0.5561,0.2601,,,False,False,False,False,,Downtrend,Sellers,1449.58,1438.97,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-03-02,1351.75,1358.0,1378.6,1341.5,1375.5,23728722,17.5,37.1,3.1,16.5,0.4717,0.0836,0.4447,,,False,False,False,False,,Downtrend,Sellers,1445.99,1438.17,Bullish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2026-03-04,1338.81,1345.0,1352.8,1307.0,1330.0,32495007,15.0,45.8,7.8,23.0,0.3275,0.1703,0.5022,,1307.0,False,False,False,True,LL,Downtrend,Sellers,1442.03,1437.24,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-03-05,1383.01,1389.4,1399.0,1353.1,1353.1,25957532,36.3,45.9,9.6,0.0,0.7908,0.2092,0.0,,,False,False,False,False,,Downtrend,Sellers,1439.97,1436.77,Bullish,0,0,0,0,0,0,1,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-03-06,1398.33,1404.8,1424.3,1390.3,1396.5,19311971,8.3,34.0,19.5,6.2,0.2441,0.5735,0.1824,,,False,False,False,False,,Downtrend,Sellers,1438.59,1436.45,Bullish,0,1,0,0,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-03-09,1417.45,1424.0,1429.4,1370.0,1375.0,24870822,49.0,59.4,5.4,5.0,0.8249,0.0909,0.0842,,,False,False,False,False,,Downtrend,Sellers,1438.02,1436.32,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-03-10,1402.32,1408.8,1431.5,1400.6,1430.6,18071259,21.8,30.9,0.9,8.2,0.7055,0.0291,0.2654,,,False,False,False,False,,Downtrend,Sellers,1436.87,1436.05,Bullish,0,0,0,0,0,0,0,0,Downtrend,No Reversal,No Context,No
2026-03-11,1383.8,1390.2,1434.0,1383.6,1424.9,21848087,34.7,50.4,9.1,6.6,0.6885,0.1806,0.131,1434.0,,False,False,True,False,LH,Downtrend,Sellers,1435.04,1435.59,Bearish,0,0,0,0,0,0,0,1,Downtrend,No Reversal,No Context,No
2026-03-12,1385.79,1392.2,1410.9,1381.1,1390.0,20939959,2.2,29.8,18.7,8.9,0.0738,0.6275,0.2987,,,False,False,False,False,,Downtrend,Sellers,1433.36,1435.16,Bearish,0,0,1,0,0,0,0,0,Downtrend,No Reversal,Market Indecision,No
2026-03-13,1374.35,1380.7,1400.8,1378.4,1385.2,17265090,4.5,22.4,15.6,2.3,0.2009,0.6964,0.1027,,,False,False,False,False,,Downtrend,Sellers,1431.3,1434.62,Bearish,0,1,0,0,0,0,0,0,Downtrend,No Reversal,Bullish Pattern in Downtrend,No
2026-03-16,1388.68,1395.1,1397.3,1363.5,1380.0,22837802,15.1,33.8,2.2,16.5,0.4467,0.0651,0.4882,,1363.5,False,True,False,False,HL,Uptrend,Buyers,1429.88,1434.23,Bearish,0,0,0,1,0,0,0,0,Downtrend,Bullish Reversal,Bullish Pattern in Downtrend,Yes
2026-03-17,1391.17,1397.6,1405.9,1388.2,1399.0,19007744,1.4,17.7,6.9,9.4,0.0791,0.3898,0.5311,,,False,False,False,False,,Uptrend,Buyers,1428.61,1433.86,Bearish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2026-03-18,1401.62,1408.1,1412.9,1397.2,1397.2,9559327,10.9,15.7,4.8,0.0,0.6943,0.3057,0.0,,,False,False,False,False,,Uptrend,Buyers,1427.81,1433.61,Bearish,0,0,0,1,0,0,0,0,Uptrend,No Reversal,No Context,No
2026-03-19,1378.43,1384.8,1415.7,1376.1,1388.0,16498373,3.2,39.6,27.7,8.7,0.0808,0.6995,0.2197,,,False,False,False,False,,Uptrend,Buyers,1426.12,1433.12,Bearish,0,0,1,0,0,0,0,0,Uptrend,No Reversal,Market Indecision,No
2026-03-20,1407.89,1414.4,1430.0,1396.1,1398.0,22994918,16.4,33.9,15.6,1.9,0.4838,0.4602,0.056,,,False,False,False,False,,Uptrend,Buyers,1425.66,1432.93,Bearish,0,0,0,0,0,0,0,0,Uptrend,No Reversal,No Context,No
